"gene","panel","category","headline","source","agora_id","ensembl_gene_id","total_nominations","initial_nomination","nominating_teams","cohort_studies","input_data","programs","pharos_class","in_geomx","in_control_signature","in_adcaa_signature","in_any_signature","fully_evaluable"
"LPIN1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7924b","ENSG00000134324",1,2018,"Duke","ADNI","Genetics; Metabolomics","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"LPP","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792ae","ENSG00000145012",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"LRAT","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b791f2","ENSG00000121207",1,2023,"ASU","VirusResilience","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"LRPPRC","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7927a","ENSG00000138095",1,2019,"Chang Lab","MSBB","Genetics; Protein","Community","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"LRRC25","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793c6","ENSG00000175489",1,2023,"MSSM - Roussos Lab","FreshMicro","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"LRRC8D","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793a6","ENSG00000171492",1,2020,"ASU","ROSMAP","Genetics; Protein; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"LY86","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b791b1","ENSG00000112799",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","RNA","TREAT-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"LYL1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7916a","ENSG00000104903",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"LYN","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79471","ENSG00000254087",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","Genetics; RNA","TREAT-AD","Tclin",TRUE,TRUE,TRUE,TRUE,TRUE
"MAF1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793de","ENSG00000179632",1,2018,"Columbia-Rush","ROSMAP","Clinical; Genetics; Protein; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MAML3","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79428","ENSG00000196782",1,2023,"MSSM - Roussos Lab","HBI_scRNAseq","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MANF","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792af","ENSG00000145050",1,2020,"ASU","ROSMAP","Genetics; Protein; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MAOB","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79100","ENSG00000069535",1,2023,"MSSM - Zhang Lab","MSBB","Protein","AMP-AD","Tclin",TRUE,TRUE,TRUE,TRUE,TRUE
"MAP1B","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79234","ENSG00000131711",1,2019,"Chang Lab","Kronos; MSBB; Mayo; ROSMAP; Rush","Genetics; Protein; RNA","Community","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"MAP2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79117","ENSG00000078018",1,2019,"Chang Lab","Kronos; MSBB; ROSMAP; Rush","Genetics; Protein; RNA","Community","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"MAP4","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790e5","ENSG00000047849",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MAP7","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79256","ENSG00000135525",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MAPK1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79143","ENSG00000100030",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"MAPK9","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790e8","ENSG00000050748",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"MARK4","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790be","ENSG00000007047",1,2018,"Duke","ADNI","Genetics; Metabolomics","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"MBD3","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7910b","ENSG00000071655",1,2018,"Mayo-UFL-ISB","APP Mice","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MBP","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79438","ENSG00000197971",1,2023,"Mayo-UFL-ISB","GSE197305; MC-CAA; Mayo; ROSMAP","Protein; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MDH1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790cb","ENSG00000014641",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"MDH2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792be","ENSG00000146701",1,2019,"Chang Lab","Kronos; MSBB; Mayo; Rush","Genetics; Protein; RNA","Community","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"MFF","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79381","ENSG00000168958",1,2018,"Duke","ADNI","Genetics; Metabolomics","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MFNG","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79144","ENSG00000100060",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","RNA","TREAT-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MGST3","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7929c","ENSG00000143198",1,2018,"Duke","ADNI","Genetics; Metabolomics","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MITF","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79413","ENSG00000187098",1,2023,"MSSM - Roussos Lab","HBI_scRNAseq","RNA","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"MKNK1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79119","ENSG00000079277",1,2023,"MSSM - Roussos Lab","HBI_scRNAseq","RNA","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"MMP17","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79441","ENSG00000198598",1,2018,"Duke","ADNI","Genetics; Metabolomics","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"MNDA","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7933c","ENSG00000163563",1,2023,"MSSM - Roussos Lab","FreshMicro","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MOG","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79453","ENSG00000204655",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7938b","ENSG00000169288",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL11","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793bd","ENSG00000174547",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL12","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79479","ENSG00000262814",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL14","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793e2","ENSG00000180992",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL15","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79274","ENSG00000137547",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL16","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79363","ENSG00000166902",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL17","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7930e","ENSG00000158042",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL30","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79404","ENSG00000185414",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL39","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792fa","ENSG00000154719",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL40","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79407","ENSG00000185608",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL43","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790ee","ENSG00000055950",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL44","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7925a","ENSG00000135900",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL46","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79475","ENSG00000259494",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL48","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793c7","ENSG00000175581",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL49","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792d6","ENSG00000149792",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL50","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79269","ENSG00000136897",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL53","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79454","ENSG00000204822",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL57","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793b3","ENSG00000173141",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPL58","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79371","ENSG00000167862",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPS15","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b791d3","ENSG00000116898",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPS16","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793e9","ENSG00000182180",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPS18B","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79452","ENSG00000204568",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPS2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b791f4","ENSG00000122140",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPS22","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793c2","ENSG00000175110",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MRPS23","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793e4","ENSG00000181610",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MS4A2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792d2","ENSG00000149534",1,2018,"Duke","ADNI","Genetics; Metabolomics","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MS4A7","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79367","ENSG00000166927",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","RNA","TREAT-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"MT1G","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7920d","ENSG00000125144",1,2023,"MSSM - Zhang Lab","MSBB","Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MTHFD1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79150","ENSG00000100714",1,2023,"Duke",NA,"Genetics; Metabolomics; Phenomics; Protein; RNA","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"MTMR10","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79364","ENSG00000166912",1,2019,"Chang Lab","Kronos; ROSMAP","Genetics; RNA","Community","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"MT-ND3","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79448","ENSG00000198840",1,2020,"ASU","ROSMAP","Genetics; Protein; RNA","AMP-AD","Tclin",FALSE,TRUE,TRUE,TRUE,FALSE
"MTSS2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7923b","ENSG00000132613",1,2023,"Emory","https://doi.org/10.1038/s41588-018-0311-9; https://doi.org/10.1038/s41588-019-0358-2","Genetics; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MYO1D","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793ce","ENSG00000176658",1,2019,"Chang Lab","Kronos; MSBB","Genetics; Protein; RNA","Community","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MYO1E","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7930c","ENSG00000157483",1,2023,"MSSM - Roussos Lab","HBI_scRNAseq","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MYO1F","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79299","ENSG00000142347",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","RNA","TREAT-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"MYRF","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7920a","ENSG00000124920",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"N4BP3","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792b9","ENSG00000145911",1,2018,"Duke","ADNI","Genetics; Metabolomics","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"NBAS","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792e8","ENSG00000151779",1,2020,"ASU","ROSMAP","Genetics; Protein; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"NCKAP1L","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b791ff","ENSG00000123338",1,2022,"IUSM-Purdue","ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP","RNA","TREAT-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"NCKAP5","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793d1","ENSG00000176771",1,2023,"MSSM - Roussos Lab","HBI_scRNAseq","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"NDUFA11","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b793c0","ENSG00000174886",1,2019,"Chang Lab","MSBB","Genetics; Protein","Community","Tclin",TRUE,TRUE,TRUE,TRUE,TRUE
"NDUFA13","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7940b","ENSG00000186010",1,2019,"Chang Lab","MSBB; Mayo; ROSMAP","Genetics; Protein; RNA","Community","Tclin",TRUE,TRUE,TRUE,TRUE,TRUE
"NDUFA9","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79282","ENSG00000139180",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tclin",TRUE,TRUE,TRUE,TRUE,TRUE
"NDUFS6","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792b4","ENSG00000145494",1,2023,"MSSM - Zhang Lab","MSBB","Protein","AMP-AD","Tclin",TRUE,TRUE,TRUE,TRUE,TRUE
"NDUFS7","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b791c2","ENSG00000115286",1,2018,"Emory","ACT; BLSA; Banner","Protein","AMP-AD","Tclin",TRUE,TRUE,TRUE,TRUE,TRUE
"NECTIN2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79222","ENSG00000130202",1,2020,"Duke BARU","Cardiovascular Health Study; Framingham Heart Study; Health and Retirement Study; Late Onset Alzheimer's Disease Family Study","Genetics","Community","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"NEDD9","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b791a8","ENSG00000111859",1,2023,"MSSM - Roussos Lab","HBI_scRNAseq","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"NEFL","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7947d","ENSG00000277586",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"NEK7","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792e6","ENSG00000151414",1,2026,"IUSM-Purdue","GSE15222; GSE33000; GSE48350; GSE5281; GSE84422; MSBB; Mayo Clinic; ROSMAP","Protein; RNA","TREAT-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"NEUROD6","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7934a","ENSG00000164600",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"NFKBIA","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79151","ENSG00000100906",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"NFKBIZ","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792ad","ENSG00000144802",1,2018,"Mayo-UFL-ISB","Mayo","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"NFS1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79469","ENSG00000244005",1,2018,"Columbia-Rush","ROSMAP","Clinical; Protein","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"NGFR","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b790f4","ENSG00000064300",1,2021,"Longo Lab","AD Mouse Models; MSBB; ROSMAP","Genetics; Protein; RNA","Community","Tclin",TRUE,TRUE,TRUE,TRUE,TRUE
"NHSL1","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b79257","ENSG00000135540",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tdark",TRUE,TRUE,TRUE,TRUE,TRUE
"NIPSNAP2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b792bd","ENSG00000146729",1,2018,"Duke","ADNI","Genetics; Metabolomics","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"NKAIN2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7941e","ENSG00000188580",1,2023,"ASU","VirusResilience","RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
"NLK","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7912a","ENSG00000087095",1,2023,"MSSM - Roussos Lab","HBI_scRNAseq","RNA","AMP-AD","Tchem",TRUE,TRUE,TRUE,TRUE,TRUE
"NLRP3","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7932a","ENSG00000162711",1,2026,"IUSM-Purdue","GSE15222; GSE33000; GSE48350; GSE5281; GSE84422; MSBB; Mayo Clinic; ROSMAP","Protein; RNA","TREAT-AD",NA,TRUE,TRUE,TRUE,TRUE,TRUE
"NMNAT2","AGORA_Wall_of_Targets","AGORA nominated target",FALSE,"AGORA AD Knowledge Portal","6a4fe61059f5a283d2b7930b","ENSG00000157064",1,2018,"MSSM - Zhang Lab","MSBB","Genetics; RNA","AMP-AD","Tbio",TRUE,TRUE,TRUE,TRUE,TRUE
